s-hash,artist,song,count
3f9abb15d7f9092f1d8c26d3e0e1bda5f55ad2d32ca51e22cfeec1c482a7fe51,"Poets Of The Fall","Locking up the sun",2
fafd1516d5bbc2dadaa5af8522afc1bb0673b7077047d9f85dcc3c8a2595f1ce,"Black Ingvars","Idas sommarvisa (Jag gör så att blommorna blommar)",2
4e6fc7e56add8cc7fc77520146694f788442015d71204e15a999e45e9cd6197b,"Tokio Hotel","An deiner Seite",2
f0c999d7c7fa07639330e38a60d74d646e495dbc17606c62342f4945113605b9,Cleo,"Kär & Galen",238
d0f7206f64ddedb633976eccac4b3799b5c69866c2e49c8c17a942e72aecbbf3,Timbuktu,"Alla vill till himmelen men ingen vill dö",5
c7abee7be3b467026e27e0694538bf4bc410798d3d4a5298bba507f599801eaa,"Zedd & Matthew Koma & Miriam Bryant","Find you",7
c330689a0337037d10450875b72d645d1d367c1f5ac02ac56bdc35d3322d7a0a,"Pitbull & G.r.l.","Wild wild love",178
296c6a8cd3790c8ecdf48c0d7507f0b794df84b337b2688b78d7b17fb633032b,Him,"Buried alive by love",3
bda21222b3c4d87bbcc1faee061ea50be34708df40ca3bfae7ed3eeeec7528d8,"Kartellen & Syster Sol","Fallen ängel",86
762871d39aefc87d84d5c6b438d942d3e1490f4ce802291e9cb6ec034040ebee,Rihanna,Rehab,1
db843aec6bb15bc2ef64a5be9e3f5fc9d3e220cf437bac34fa9bb26604394749,"Linkin Park",Crawling,1
8f8273fc9c7e92e68ad39693af4c0e5303ddba79bef1fde3901d19b087207d82,Pink,"Heartbreak down",1
7c1415de60f1bd2a321dcedf64662840f72bb3db9fbe582de914f02138447109,Fergie,"Big girls don't cry",4
5e88d109c6ad8f619cb9ba6bb4bf8b91896b48425fd2cb6c1cefc3c24a5ce6a5,Lordi,"Would you love a monsterman?",4
4d8a2fcbd11459427720b265d759c314f900233ebdda57c4bd72fd20921a0f35,"Melissa Horn","Innan jag kände dig",3
41e6f6593737263ea42912b96dfb42a60617470c648feacd1050c4c55aa0b4f1,"Robbie Williams & Kylie Minogue",Kids,1
36cdac449319271de6bd5162026d78d14a80dc24b9ae94f56b163b6eda925c5f,Madonna,Jump,1
586f2d987bf41996633a16776fcf03c627dcfc9d6e11614fea05b86ac803c9f7,"Betty Who","Somebody loves you",1
4f9619e1f60ce76d88796180d82e386a46dc62f9dfd65bb3cca335f735f5b524,"Malcolm B",Miljonär,1
97cc728d91e4e66a804f3ca60cd162eb03fff3fa4497e86fc4eb64c943010ac1,"Lykke Li","I follow rivers",2
21b9fef3e575472f40e3ec3ed617dc9a4d9bed7df59f3e4fa820bf39acdf6130,"The Coathangers","Follow me",1
f7d1a1652700bfd8ec04d4f4fa3fd662316a1e248dabc36bcf448eb4973dbbd4,Sisyphus,"Lion's share",1
0378376f1ddd187a7054e746351b60ec66ef5ab37c3d81bf68d67671af1793e5,"Iggy & The Stooges",Loose,1
49297671c5241cf5d1c1f0a5a2bbf076b586541c1c22c35a0690d6d12563ed56,"Future Islands","Seasons (waiting on you)",3
1f78314dfada63419cc56bdc715745734419886ff344829e699b9294a30674e1,U.D.O.,"Raise The Crown",1
c562a7e8886d6ddb769f31d89ee60d3f0d0b1a8212a2557cd2ddf44064d2352d,Nifters,Dödsvägg,1
81890980c2bdfe405a9f565888a3c22be763a3f35aa84bee90e7da78c4589a18,"Black Light Discipline","On Fire",1
48d656d17383881ca752c10af510f8911cdd2d1b61f6ba8e8fd2268bce53c437,Pantera,"Mouth For War",1
9e7d44d4a1a551481e65161ff23a794684fa6399f11e2b76654d8481b717bb3a,"Profane Omen","Mind The Trap",1
e022cd493bb86e25905bbe8d3c1959a1dd6bbaef718120920f03c8d9cd4b4a23,Kypck,"Gryaznyi Geroi",1
cdb1b3e654b522af0136d2caf63faa1a5c840a256a3ca1e8d6fecb16128c1766,"Thy Serpent","Chambers Of The Starwatcher",1
cb3f25a4108f36fecc4311433ecf29e8c24e9a6665b38328a382a2472822ee93,Triptykon,Breathing,1
0bc9fcefe316be5b257dae212a8923dd32f23ba76eb9c74af70f922f8f0651c6,"Profane Omen",Incognito,1
646b7715c6d6454ea0433cfcb3036238c7e3a5a47fd6587e6a2d491303d8f41f,Rytmihäiriö,"Murha Mielessä",1
7f7a65a9d06dddf279790d655d2ba086ffc6ae6529ad0dc113ec662833161064,Shear,"Heaven Into Hell",1
20072ecaf54abb805eaab0207cd6bba6bf73a01ba417b67fe8b8a3f68795b56c,Sarcofago,"The Black Vomit",1
a7f2c7d2a1aad3222ce662993b14f00e40ec4b75017041b54efe77a0459e6649,Bloodride,Deadlights,1
c74660a97f7800bb655192210ca23b6d5294db03af0e4f81082ddf3764768bbc,Creinium,"Project Utopia",1
cc4656a8042cb0537262b91b7895d04c09796d1e678551876e7a47924a257d83,Hiidenhauta,"Sumussa Soutava",1
862b7d26a508c8e1f1c534d2567278110e4b328afba5d23e6b6b462a76264074,"Electric Six","Danger! High voltage",3
4f26b4701919d0e8f0269d9f9be194e68398498ef4356466aadf19a972ea916c,"David Bowie",Starman,4
ac3d7a403faf3c4d26ec95d2377fafa031e51d4557414b34527fd26a7cfd91e5,"The 69 Eyes","Brandon Lee",2
60597d983982ae4f41bfab75834b43377ba43e9a1c50afbe4deb5d6b4b046ecb,Kiss,"Crazy crazy nights",5
4462ddcd36e6e109f876118dc2035fce9dd4514d15b547521631c70c13a23412,"Dj Ötzi","Hey baby",6
2b31ed85564c76df5f96b579ff2e37effa4457164838a5a13f7f5a3ad0306313,"Prince feat.Zooey Deschanel",Fallinlove2nite,1
aa778f20b166cb22db473547830c2aba8371511c5706f953dc63efda0666fdbf,"Robert Dahlqvist",Sneseglaren,1
4e8bda92193d478cc9365ee35eee8d884bb35ee0b7117916488cdc3cd629ab62,"Olvai Uusivirta","Ollaanko Tämä Kesä Näin",1
12df54724eafc3c912b97fcbcad3cbb889a39d795fa4badd0665d6bee613eaf9,"Courtney Love",Mono,1
406136939e0642517a3b729b1d74aa09657c99849531f4872be0290e8ce90bf9,Blur,"Country house",7
dd9489699f0fd4899e1afd9625e65e1704ae2e0b5eeba2fa7c42325b727706ed,"Ugly Kid Joe","Cat's in the cradle",7
4411d8ed520eb173ce297ef9a2944d43ffd980083f1f07a6cf23227edd7c8082,"Sam Smith","Money On My Mind (salute Remix)",1
2f170f08c9aef793b172ab50cdf2e99f51194522e451be8c1e99a85a41ae1240,"Hercules and the Love Affair","Be With You",1
5d9485cc865ce3b357435ddbcb64e0ea98f4b8dd52f82bf3670ce1750295f40b,"Det lilla extra","Himlen är nära",1
1883abef7774703a652557e875354a26ddfebc042ab7fd5f46d4e2d79d499eb8,"Tove Lo","Stay High (feat Hippie Sabotage) [Habits Remix]",6
e6c8fb54cbfdf44f05aa152bb8bdbf3b4a43951e77f35b1f8aab9f06466efa77,ALIZZZ,"I C U (feat. Santell)",1
15dcfed083bd010db5972443ea577df5c61e1579cc939b9031617268e164102a,"Lilla Namo","Ny bil",3
fb076bcfa0bbcee3308aa4472cf6c7ac479a0c5f265f89ee9f97cb2988026517,TroyBoi,Fyi,2
261e62fe9b2d663455aed82a962c99d9e7479aa84730e3f7334ad887ab7be334,Birdy,"Skinny Love (Vanic Remix)",2
66292920ca8ba59e4ccf15364c44bad6a050ae53e1c78f8208d63c2ce1d6841e,SevnthWonder,"Missing U",1
816f8a4892e5e4ac8fda9ca15929cc1892ee0ae4cbf91d476b7520e91f4ca6a5,"Le Youth","Dance With Me (feat. Dominique Young Unique) [TWRK Remix]",1
47c27a9f025dca71ff2b51e0b851ec881c74aac3fb6b54a4e0b3b1fb5575b757,"Iggy Azalea","Impossible Is Nothing",1
8189fb06bc7b9455f2d4be2ff3ff9c190c22a70b14a4d30af5f3e62cb025759d,Klaxons,"There Is No Other Time",2
27c44f77c717845248b4f00edae8b7bf88e7400a85cb4f8040934c820756da58,"Katy B","Lights On (feat. Ms Dynamite) [Skream Remix]",1
964739aaa31e3f3dbdddd11c8e9bd622c74a220b0bb33660e1ffc59c87d92336,"Silvana Imam",I*M*A*M,2
ed26585bd5098132408a3aa1dfcc5a26f363aa2519b667bf5914d6f1021b0cc0,Kinck,"This Beat feat. KAY (BIZ Remix)",1
626f64ad4697f6245d0a7f425244b15d2669d459877bf4d2c6819f138cd70cc1,"Young Galaxy","Hard To Tell (Counterparty Remix)",1
19246f8d42e9712b17ebabf9b29c621784f204dd0712e1d949f7b987cd8d9df8,Korallreven,"Try Anything Once (Cooly G Remix)",1
ad6918b9564c0e00566a5eb487a0b915da66f7b6bae3e6db4dcfadb66ac0b71e,"Håkan Hellström","Minnen av aprilhilmen",1
e70daf721b1b9f0f42a4e10eb6c355d6fede9fcd3f4560896c4644a856adf7e5,"American Authors","Best day of my life",184
4594ea09882c3aa24870083c20fb98c42e59f0590aa94e87f4265870603fe81b,"Queens Of The Stone Age","Smooth sailing",1
2a114001e1f1c3a3c01e766bff7734d8267f8e99a8c15828f95f7ec07bf28131,"Ed Sheeran","I see fire (Kygo remix)",2
37f547dd7dad98161c420be1949974fa239a1969fca300f1f6387849ad86d8f5,Mö,"Walk this day",1
84d87002850d7985800a3bf55a54637b76cb61f842615c65394d14201b4a49d9,"Omar Linx","Can't forget",1
20485a710c05e391db3052d1b8fb85658db8c0831ce80b501de0e20e3017674c,Gossling,"Never expire",1
f8a897152733716328f57c529801cc773bcee2ef3bde13c829a32072b8b344d1,"Oh Land","Cherry on top",1
ddbdbc84567f2f2ee00b07a2a6e440dbc742ab133986e8d3376fef5a1fbb9927,Haim,"If I could change your mind (The Knocks remix)",1
2ad01cbd1ae5ee8b332bb367f4570dbde8d6e461313b2ba44301b8f60345f189,Softengine,"Something better (new version).",86
1acef78438dc9846e69adc1acca0746ba41a4b5a1209f991ea401c2380562270,"Britney Spears",Radar,1
4db1b9b13e24024caf51d0169078d57a9261bf6210eadbc558e01de2e4199a73,"Noah Kin","Shooting stars",2
734e6c474629129e1dcb0c654ae0dffe8990cade4dbb6759dd826af5ab5d858e,"Rufus Wainwright","Me and Liza",1
b7e06d64b8a0bb81f5ce684ed29c40abf8823ee503ad65a02ecd40cdcc114e35,"Foster The People","Pseudologia Fantastica",1
0900095ffa6514647e66e3555b55b4130c1d1dfec76a069ee764c3181e9ddbe5,"James Holden",Renata,1
1096486bde7d2cc5bf52c987aff230c0e8e34bef47494f7b75467ef393c25a06,"The War on Drugs","Red eyes",1
a427bb7184876ae6253652b1cd46d8079ee0cf6da8792e302994d7a462ae2f34,"Seinabo Sey","Younger (Kygo remix)",2
6f8ce590697975043da0521d4d874aa17c880d4ed1c7aabee492f1be4c6f2317,"The Chainsmokers",#Selfie,171
458d3f8e84ff23d735acc54fc3b80d1a02e72f5b7f82f51ee6b03ed00a2976d8,"Puffy Ami Yumi & Cyndi Lauper","Girls just wanna have fun",2
51f025bc7722b2bcfdd2223fe41bcb5f0394c976923269de952abe11f2ad326f,Eminem,"Not afraid",1
d961cb4a8f74c2d8edb8c1eca24d086cf9b7c77c15a938552e622c3b6a776a3e,"Sonata Arctica",Shamandalie,3
2725368e598362f3e577a17815201168c45e3cf8693926ec62a36052e8486d83,"Ricky Martin","Livin' la vida loca",2
733b3abf2fbff7bdfb7e711763362033f66f22b2484986012625a42b6d4ca61a,"Eminem & Nate Ruess",Headlights,66
7e2e0fe4150de4640204bdb2d024b273b88be9d1211f7526e3d513bdb4632119,Busted,"Year 3000",1
82cf021e624dee47237cb3ebb2d4aedbdaf6341c5655c27f8b52d6b16d0d9c85,"Maroon 5",Misery,3
f60b75ba547e8c5cb3f6f949970ac3f64d364f7bcc2e6f74fddbf1895bce5a65,"The Neighbourhood","Sweater weather",2
bd7a98e0cff2eebb10257a6dd3a8cab2ce9630909f694ae827c5b8a794af4a02,"Limp Bizkit","Take a look around",4
65d2bcc004df563969b41c34e7ebd2b0324b110b99041313bd19305bb019bafa,"Katy Perry","Wide awake",14
f4ede17fa78829d38a858fc8ea5e532c45b944a6411eb9233478dfba47d305dc,"Justin Timberlake","Rock your body",1
890624344b50f0e2a0da0e7ea68f838afff7edbca71d61c4641bd1b5db219847,"Broken Twin","Sun has gone",7
c755fe0f93367ea83acd64ec90699e5bf121de4a5d784ef45ffed798a7b8f1dd,Västerbron,"Fattar ingenting",1
e8178b0294b70bc97c3e52f5e0b5fafc2c72014875be8231f4080bacea46e433,"Lykke Li","No rest for the wicked",11
a2c441644f2c219babc5efb201e5367e4548c7956966f746b67ef363e8cd769c,"Beatrice Eli",Girls,7
c6e6dda87bd71321a10e5cb3f292fd55b50a704d5e10362d3552e0289023bdec,"Anette Olzon",Lies,1
e3b3171775a234d71f83f1f9f455805d2a7a12339c6a8913cffafcb9eb95220f,"Jessica Wolff","Love me like you never did before",1
cc55af0c994fdfdd1835b2917d11a3ae38cf89da5c3cf3df92f95b67d9d4e8ff,"50 Cent","Hold on",3
c08838545516fafcc2db6ab245ea0e98184cfc0f0659ce45f7bc512341ac3724,Ásgeir,"Going home",1
c1b3abef6955f1988384171c573bdde3750e5f3c6166170b2c6fba397350578a,"Tune Yards","Water Fountain",4
231afcf2cacdcc760078dff201faaa2fc080e9dfa20c8dd01c9c8443981923de,"Tame Impala","Stranger in Moscow",1
19e8f8dc6559aded0fe965b11f96c2b46abf654645099674cad10779ec97f17b,"Dvbbs & Borgeous","Jump feat. Tinie Tempah",2
3c10c9a79af88424dc14c6075f1148d56824761fa876fbde776533dcc51e87f0,"Def Leppard",Animal,8
506667b3093dac913248d55f11a05404c1122b990b6ef8b3a7995106fb615a09,Accept,"Balls to the wall",3
943126d14e01cb70c6efa3f0193a1b6886ad5d66b8fd2b49542620767ca370fb,"Dream Theater","Pull me under",3
164be0579fbc626686fad0c83c8263eeaa854765ed8a775316d0c0c6acbd8353,"The Doors","L.A. woman",2
b21e51408974dde866c95bbf5efecdb2ee6e276c3d67b0782a6554ad97354111,"The 69 Eyes","Dance d'amour",3
da30a7391406a833f1f0649f80f321ca4b493a4b361aabf12ca992afb0eb39b1,Lapko,"Killer whales",2
9334791bb79b0894140a8d027c12038a05f907865d08b10fd80fca669429a409,Rammstein,Moskau,10
efd5421bbce052a0b2f034aa948c5937eaac3ab312394b087eb7551aafecd593,"50 Cent","Don't Worry 'bout It",1
60bf647466c5a11f3b6a5f8be0ea54f7a98f5d90094d0d487e5bff3b31dcd1b4,"Dvbbs & Borgeous",Jump,1
f8a52dd90bdf896a209ee7103468c4ae886aed2a16b674d855e38e20db9eea95,GWAR,"Triumph Of The Pig Children",1
966e906d758ea07c6bcb20778df06166915a31af03dfdf50f1e3bf370b797677,"Tuomas Holopainen feat.Johanna Kurkela","A Lifetime Of Adventure",1
20910e85b7ff660fa2476c639288f05830b3cb61ca91d4192f8e2bad364efc80,"Black Keys",Fever,2
9fc621aa33a7c51ced193439737cff98f0f4795f7046fa131b2535cace5b612e,"Kim Cesarion","I Love This Life",1
59d47106635af8ca8a1a40c5ffb8119e84e51896572f9b62b76a99063be92bc0,Drömriket,Arendal,1
5b77f3db7b568d61342f6d627ba9955c7f981b1582ead78e98e0f9443684bb6d,"Kronic & Krunk","Hey Ho",1
1d5e9ea533d0ca767cdb993e7d510249063e4370a02adef0cbc26f2cb329611c,Triggerfinger,"Perfect Match",2
179efcb2cf2a9ea827d9dee802cbf13eb6c60574678f88a599259d2cbdf438f9,"Pharoahe Monch","Simon Says",1
6d7a8b03679447041b9e40741ab190383fd0a6d58b8c4ffaf8d5d63e5ffb00dc,"Three 6 Mafia","Stay Fly",1
ccadb9c0b0ceecf81c8b38ad6e3ed268ba9001c5365c49badcfa4ba969557ccf,"Wale feat Sam Dew","LoveHate Thing",1
0606561a87fab362a8354fa7144ec8889ea91590775d5f97f7d9df23de8ce862,Slaughterhouse,Die,1
d7a4e1ec6658a96bd2208f79420c38b01673e1fdae6506d529cff2acb89e184d,"Blahzay Blahzay",Danger,1
1e7fc9f33f3efeda9b32db87cafeb1c66a2ba98ea8c7db7be681d26194f44701,"Lil Wayne & Robin Thicke","Tie My Hands",1
967754c5e5ccf88a8f0122ea32dce738988e7197bf693552f9d19a5a9f908f9f,"Hardwell feat Matthew Koma","Dare You",1
040bd4192723712493df5ef93c6fd72cabe829264264ceaff9a2d86a2b5e8b98,"Honors English","Palin and Bachman",1
a15827757fba0f43947ca4e7c7261e9eb0b086b6b2381060c62d90781790eac1,Jay-Z,"Somewhere in America",1
82930a378213c33c9dfe35c8c096aa4a12988f89bdb6c66e3a23995d75b7d33b,"Lauryn Hill","Lost Ones",1
b4c28d7029e9ac700d18621ce08cbe7bfe62e9cd33954a705d3253c199c5b045,"Bob Marley & The Wailers",Exodus,1
892aa61367fe10f2c2d1f3e47c6390e94d453bfd97cdba0558020df44dd3b4d9,"Big Boi","Apple of my Eye",1
0a0ec654fc72854b839b3637961c4809aee542b367ec117dd28acdd7840d44a1,"Pharrell Williams","Lost Queen",3
894145f10bf0eb7d7adae22b6bebe5998295f8ebc25eb583cff1963dc9ce1625,"Noah Kin",Rbls,2
b49ed210f1f7284e6cd2f88ff26085ffbbcdcfa4ea48a3579e3a37b0e43475c5,"Michael Jackson","Rock with you",1
eb91a2b36c3d5e3a8a158b12a5afd2cfb5033cae7f3d006658accc551ff38dc2,Ab-Soul,"Track Two",1
95ac4d98d4a85c1739000e57ae7c421e885f1ff1c86b86d97ca15e77ac29a11a,"A Tribe Called Quest","The Hop",1
1fd4e059a7a8de56c3a292ce0e444be21bc3bbf34fb37f96dc0d8a29a335f811,"Chris Brown","Yeah 3x",1
a782359807d6bf92510e8698abdb987b5ce833767305c0eefbca0b4f44fc7df7,"B.o.B. ","Bombs Away",1
a628a80699a78f6ba3272dd4c89a9a22ed46ead0ceca7e518f649656b5ec7372,Usher,Climax,1
8080b6af792c88fde1307e9d6c876fdf2a20f7ec6595251b567e897342801eb6,"J Cole ","Rich Niggaz",1
71e0e1560acb6ac58544ca357a55a12c11011d9131e9dec854d8f71e32519bd5,Björk,"Venus as a boy",7
910693b1bb5be36f0d524ad178cd55d7922d4d69c595023e07019bbbcc3339cb,Jetta,"Start a riot",3
cff3ecb80e4a10f58e214455185d02021e2094c95124ef67543ec84f362588b3,"The Black Keys",Fever,113
e7b15c6e81458e0cc89faa60b5a312dc958dce683f15c923f6ed0a612fe4f910,Sia,Chandelier,274
d98d7b0508470e80415d2f839c6b2567e9c7f350cf1add86637d2eea585a5e34,INVSN,"Samma sak",2
2adafbc8dc9f1cd750e2e2913409d5ffff11de8f8a5faf8a6bf6a57932b91e7f,"Prinze George",Victor,1
7fc1524aa11c6797ce5be037f7f52e2cd76f12eb0bb27c131fc41003b615c3fd,"Future Islands","A dream of you and me",3
e60773223f9dad3d53e4e5773114e17f54148a3a1b7990f44e38dae54e5f54b8,"Neneh Cherry","Out of the black feat. Robyn",1
0e6a4f2dc52b9705ee847f1c25670e47b1ae02f17067593d43c53753d30ed418,"Parker Lewis",Dimridån,1
59d46a506bac93387c4d51e5a150a3f21471143a1b2d17c49330c53b27f9d8cf,"Det stora monstret","Kolibrins vingar",10
f225422f1ec2c74f86e51676dfe7f5ac1f383d84433643c7c709061eb9295ef8,Zhala,"Slippin Around",1
219c041e8f9a6a537503388013a8d7c7d2e9b12111c12f6c51ad1b9f54c31e53,Elliphant,Revolusion,1
f268dcd1abd56db14e0abc31ee63d038ca8b0a3d83dc704cadc50ebe681f62f1,ZHU,"Moves Like Ms Jackson",1
05e309d983a817f5407ca34f33a65a9f278ad80438a5596dd6cc6d4ea4ea02c1,"Jonathan Johansson",Stockholm,2
ceb27a04e2c8fbf3979c7b3989de9c517766560f53090bf66d5a01f4e6daa40f,ODESZA,"Sun Models (feat. Madelyn Grant)",1
9aba95f3fc27d5285e4fdd9f6c664c9635f06137440dff216b3cc492ca63db30,"Princess Nokia","Versace Hottie",1
1120a6c0c66051fecba6637777bd15951cca6a6e327773b2127d0b5f4e720eea,"Allie X",Prime,1
cb45ce2cf868bf3a2d2093f59640ecd6dddd94a8578fb2a93553677f38edf56a,"Lykke Li","Du är den ende",3
cbba61a73022d3ad373c32a7c92cec7bffee51d09e78122b521a13b2a5b34f5f,Sirena,"Don't Fear the Water (Blondino Remix)",2
83493e5d92219ca65a6913c3cb613619d20670cb6f536c7c8c0a5e40a0114611,"Major Lazer feat. Sean Paul","Come On To Me (Juicy M Remix)",1
80db985d6760d536d578050bc07e50a72299cca4335b188f10253c586ab59329,Gita,"Kaviar Yacht",1
a27f1146a1c4541213791d2017074303d7327ea271389f3a1acfa154c7da7885,"Stevie Wonder","Part-time lover",2
e0b2a1778800dadf48a9586c9b5445a2b7dc77dd75752195c74a25173c4d687f,"Gary Numan",Cars,1
5cb0e0e234f18fd07d428e6fa1b65a59f86c779ac8186fefdc6de9735f4abee1,M.I.A.,Sunshowers,1
40eabbd6d952ea58ec9816dad0c067f61a2383fb3ebdcb4ac44129b68abcb58b,"50 Cent",Pilot,1
891dc1641b227b0bb0335e4947e92c9480dcb9888715f71fa76e991581d3458b,"Karin Park","Look What You've done",2
9156cf4cf0bb5cd068884ebeae17496a8e94049bbf117c108b4426a382a17788,"Duke Dumont","I Got U feat. Jax Jones",1
edec0e79872654c0a15699db113d6d6eb89c333b24b09efb024a67c4be9bf3e6,"The Internet",Dontcha,1
6cf08ebc98bfe32e4ca262b02e0b0921aa9d2b49a73669f9488e8f18b970d353,"Broken Bells","The Changing Lights",1
a470e452cb3e93a5d7a4b54721af044920e42ec152c2fcca5965dad66f5fb150,"Neneh Cherry","Across The Water",1
96a6502d4ab4426e6192e5e2f87b322545c2bb3a2e2ab0f76b8a7c97775efcac,"The Kooks",Down,1
6c78f18e7c09c516865d1308bc0f536d16d40cf61ef9eec874793498be58ced5,"Wu-Tang Clan","Keep Watch feat. Nathaniel",1
503cda016b79cbc54411933a8041a384f7df9fbdc38cfdbcca45aaa2de72220f,Darkside,"Freak, Go Home",3
b81452c14e3cb117b01ee35beb1e1298c275f86b6d5bbc9674704213adad877a,Fink,"Hard Believer",2
a804d88642bfb9bc51ab4395af92f2b33ad9e5c23bee8bf76fdfb87c3c303914,"Nick Waterhouse","Sleepin' Pills",1
27ce9fdeaa83627d8518cbbbed01eead0aaf2ebd6c81bed7e7d6ff91defd0b71,Beck,"Blackbird Chain",2
5b2a424743a7ef1494c429455d932c28c87496c58b5cf42cff43aaf7a43c6c41,Mopo,Beibe,1
7dd9e9e0430535c9cdc93d0833c2caa21093899e9446591ac5402b70e4f0f788,"7 Days of Funk","I'll Be There 4U",1
8169d2defe08c392bab2e49860832c2b10a09b67400eb5669a4053348e708b2a,Sango,"Middle of Things, Beautiful Wife",1
3f901565131c0616890580ea1793e25a18787a840d1fbfe9c6a4c5e47f0f5d17,"Velvet Revolver","Fall to pieces",2
1bced47721bbdbf6c2323acf43ced1b5d62b224c447072e2f0ad765e26bac5bd,"Michael Jackson",Bad,4
62adda67c9d386c9ca5926815b9d9a92185aa85e3dd965ac3d444e1d252063cd,U2,"Pride (in the name of love)",2
a45f269ee8827d90ad42d8af906956115e18060643fcad386515fe49229f7f26,Avicii,"Fade into the darkness",6
f58ed9410cfb9b39c7e608bde7b69f8e23af32d9660922dcad17acb56c98f8fc,"Christina Aguilera","Your body",1
14f680bace0d5fcea171d96f7d4d85230c4f36ff1f6271687aa989a7724b667f,Coldplay,Atlas,6
f3495a9fc1170529dde3c560a41badd0b795d1087ebeb3ad86b829ae7c3243c4,"The Pines","Be there in bells",8
ef20d85cac4cf44c182f80780cadd021c0ae086e3f6d817c081830243505e285,Donkeyboy,"Crazy Something Normal",220
24acf96339a59010c23b6cc40d516419a86528a332b2d99e7be557ba4c4f3fb6,"Perfect Pussy","Say yes to love",1
42e51cff702554fa3937db633dcde0d06828126e1fe7e54eb9c89d6be7eb3033,Mö,Pilgrim,1
8e0685a56769f6517aa7643db25d526bcc959d56c98df86af7ebf5ef3511e21b,Farao,Forces,1
4477114881c6e26df20176c4d74c4988f2b80c1ee8922a0b7cf65c3f16af1c70,Farao,"Tell a lie (Bolts remix)",1
7df02516b4afb392e3100aae6524fa05a4d0d1da5710166e91fc0e8a4e9caab1,"Depeche Mode","Personal Jesus",5
8ca96620c669496b75602b41356c59efa5dae1680ee5bc7678aa3cd9c27c0c1c,"Toxic Holocaust",Silence,1
281693ec3bfb6fa715da7f52bc8b9c01eb6926decd9f24b7fa36e63488b72066,"Sonata Arctica","X Marks The Spot",1
54ad44bc6b56d7caa237f7e8be951e6c752a14492c7cce01862e3c2c3d6811f7,Sabaton,"To Hell And Back",1
e364ee333195f1ffa83143ef6a9972563165af8b8105cfdfdee3c6bad32c4fa8,Avatar,"Hail The Apocalypse",1
dd91deea07b1c560d3d5c8951f06c8d6af3b012c79f72070b972f3991afef5bf,Ranger,"Shock Skull",1
087187538b65c42450c4a6693f92e5ea12a1d94189e216d865fadf39b51c03c3,Sarcofago,I.N.R.I.,1
fe802f46c8fd3bfaafaf5ec28d629c147a2c9f9bae565ca2cb752733d81cf15e,Triptykon,"Boleskine House",1
07142dd1ac7375483df95186451d6b79432a38bd79fd488cba4b91e297bd92aa,W.a.s.p.,"Don't Cry, Just Suck",1
cbb037e3b179e2837c10ac0c2f52e942fdac229d39c8648e7dc03128d3bdaa6c,W.a.s.p.,"The Rock Rolls On",1
3e3ebc87268108b6c22a4f476321f6f4e44c16f0c375d32a11ae71fe1ddcad3c,Nifters,Error,1
9373874ca07ffcee30e7d859dade8c64b1d7f3591814d692b965ba1688f706c2,"Lost Society","Game Over",1
5a56c055e4039fd1e100cbf3eb9b71f8444d419a1321db9ae170401aedd49654,"Black Label Society","Beyond The Down",1
219ed489c9829d77bb0a92fc387612cac956c920c655864997c4a966a4bcea44,A.R.G.,"Ramming Down Your Throat",1
b5630cbe3d949c34844912b7525f431de263ba6bcdf5364a7856020211021ce8,Edguy,"Love Tyger",1
8e5567bd9f64dbdb961ca560d773d665ce7b7ac03148470446f97e4ecc72297a,Shear,Turmoil,1
94569d6a527476190f8b85a220eebbe765bab75714a14ce572133f9c6fed3099,Curimus,Reincarnation,1
531a141ed2c0a80f9278dafd1ee1ff100ec89e35bea64743bff9c2b9de4b7e10,Rammstein,"Liebe ist fuer alle da",5
94d1bdffe07135b99a43735a5daa4eccaa91d2a796eac49b7284ec72dcd18082,"Pat Benatar","Hit me with your best shot",6
685228ff1c6d2c2867e1487f44a2083ee043906396e5f39cf0c08f1637bbbf56,"The Doors","Hello, I love you",2
1cf9f83727517727a6be444fffd332e943df16d965fd5bbe94f42997f6851cbc,"Jimi Hendrix","Hey Joe",2
0e627b9a2eb5d3f99b88ed151e4cb55e001d2b7bb8f724d1fdcd4f4fa5c304d5,Weezer,"Pink triangle",1
ba4bcd96d6281d469230a8e15bb69ec6e6e34d6b9c0054093f038c34370c3afa,"Avril Lavigne","Rock 'n Roll",1
60e7306e0c2cf635f62e06bed3ca2564f057ea5cffb050eb5267795cb7339010,Jojo,"Leave (Get Out)",1
c00bdcf573e9a056a96a04196114437ff7fa78c338fc17f652a32dd4bcb52dc2,Cher,Believe,2
ea5f27577f149d7fe71ac85358d5f9cc7f75a35e40ca0330508efb473ee84790,Grieves,"How's It Gonna Go",1
3e6d5e5eccb89315debf36d5e13635fc94b672625a912c685f955d05ac39a3a9,"Austin Mahone","Mmm Yeah",1
7f075c4c8c811e594eb9d97968eb0e25c7fdb9ec85dce549ea3b2e383bd0549f,"Nicki Minaj","Lookin Ass",1
dfc6aa2a9c7194c9ff92f8a7e3de8f429ea54406f6b0a55c972ec3698d2174ad,"Sam Sparro","Black and Gold",1
d1b3cef60e80286df6e09299619d6dc34e3cda6d5cd2fc31f2aff725a3012281,"Lily Allen","Our Time",1
57f2b9bbcde7778ccbff82a97131af4b70814aa321c8b0fb8ef5357db56631cf,Atmosphere,Bitter,1
